unique_key,complaint_text,agency,agency_name,borough,created_date,status,open_data_channel_type
67608422,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T07:04:41.000,Closed,PHONE
67607143,problem: noise - street/sidewalk. details: loud music/party. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-25T07:02:21.000,Closed,MOBILE
67608466,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T07:02:00.000,Closed,MOBILE
67605669,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T07:01:37.000,Closed,PHONE
67614379,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:59:46.000,Closed,ONLINE
67607108,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:57:14.000,Closed,ONLINE
67609942,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T06:56:31.000,Closed,MOBILE
67615858,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T06:54:48.000,Closed,ONLINE
67613346,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-25T06:54:33.000,Closed,PHONE
67615958,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-25T06:54:30.000,Closed,ONLINE
67605644,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:53:21.000,Closed,ONLINE
67605470,problem: illegal parking. details: commercial overnight parking. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:52:46.000,Closed,MOBILE
67609888,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:52:46.000,Closed,ONLINE
67609879,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:52:40.000,Closed,MOBILE
67614375,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:52:18.000,Closed,PHONE
67612148,problem: heat/hot water. details: entire building. location type: residential building. borough: staten island,HPD,Department of Housing Preservation and Development,staten island,2026-01-25T06:51:55.000,Closed,ONLINE
67611044,problem: encampment. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:51:37.000,Closed,MOBILE
67608469,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:51:28.000,Closed,MOBILE
67606924,problem: illegal parking. details: commercial overnight parking. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:51:05.000,Closed,MOBILE
67612497,problem: encampment. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:50:32.000,Closed,ONLINE
67605471,problem: illegal parking. details: commercial overnight parking. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:50:04.000,Closed,MOBILE
67614471,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:50:03.000,Closed,ONLINE
67616967,problem: encampment. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-25T06:49:18.000,Closed,MOBILE
67608401,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:48:56.000,Closed,MOBILE
67614412,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T06:48:12.000,Closed,ONLINE
67617001,problem: illegal parking. details: blocked crosswalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:47:55.000,Closed,MOBILE
67605991,problem: heat/hot water. details: entire building. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-25T06:47:50.000,Closed,PHONE
67606880,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:46:47.000,Closed,MOBILE
67606861,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:44:05.000,Closed,PHONE
67615728,problem: illegal parking. details: unauthorized bus layover. location type: street/sidewalk. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-25T06:43:54.000,Closed,ONLINE
67614440,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:43:00.000,Closed,MOBILE
67613043,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:42:09.000,Closed,MOBILE
67611317,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:40:04.000,Closed,MOBILE
67609919,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:39:25.000,Closed,ONLINE
67606978,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:39:03.000,Closed,MOBILE
67611349,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T06:38:00.000,Closed,ONLINE
67605624,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-25T06:36:53.000,Closed,PHONE
67612840,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:36:36.000,Closed,ONLINE
67607087,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:36:18.000,Closed,MOBILE
67607034,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T06:34:33.000,Closed,PHONE
67608402,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:34:19.000,Closed,MOBILE
67616331,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-25T06:33:36.000,Closed,PHONE
67614485,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:32:18.000,Closed,PHONE
67608493,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:32:09.000,Closed,ONLINE
67613661,problem: heat/hot water. details: entire building. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-25T06:32:05.000,Closed,PHONE
67611326,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T06:31:03.000,Closed,MOBILE
67608400,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:30:48.000,Closed,MOBILE
67606269,problem: heat/hot water. details: entire building. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-25T06:30:15.000,Closed,MOBILE
67615863,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:30:08.000,Closed,PHONE
67615750,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:28:34.000,Closed,MOBILE
67609886,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:27:24.000,Closed,ONLINE
67608454,problem: illegal parking. details: double parked blocking traffic. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:27:03.000,Closed,PHONE
67615875,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:26:59.000,Closed,PHONE
67605414,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T06:26:30.000,Closed,PHONE
67608565,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:26:11.000,Closed,ONLINE
67605402,problem: traffic signal condition. details: vehicle signal. borough: queens,DOT,Department of Transportation,queens,2026-01-25T06:26:00.000,Closed,UNKNOWN
67610060,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:25:15.000,Closed,MOBILE
67615927,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T06:24:59.000,Closed,MOBILE
67612928,problem: blocked driveway. details: partial access. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T06:24:00.000,Closed,MOBILE
